n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
1,14,5240,0.427461768862587,1.2047370672225952,random_individual,4,14,5240,3,Selvær,7,1208497880,150,wing,0.418848167539267,80
0,15,5442,0.4182839757710763,1.2003400325775146,random_individual,4,15,5442,3,Selvær,7,1208497880,150,wing,0.418848167539267,80
14,1,151,0.39007645922085177,1.4203839302062988,shapley_mean,-1,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.39696735493339985,1.3982537984848022,shapley_mean,-1,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.48145942344002723,1.3195717334747314,shapley_mean,-1,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.494318518885009,1.3060539960861206,shapley_mean,-1,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.4812385799786377,1.300761103630066,shapley_mean,-1,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.3915760410975622,1.2964884042739868,shapley_mean,-1,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.3436708551379152,1.3217941522598267,shapley_mean,-1,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.32466097683014156,1.337307095527649,shapley_mean,-1,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.2850923916862111,1.353270411491394,shapley_mean,-1,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.3736021028888902,1.3412235975265503,shapley_mean,-1,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.37452721055241567,1.3455837965011597,shapley_mean,-1,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.3671344438655267,1.360770344734192,shapley_mean,-1,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.37144845490719974,1.3580912351608276,shapley_mean,-1,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.3654793478905854,1.3589004278182983,shapley_mean,-1,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,shapley_mean,-1,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,151,0.11430653056185486,1.4642105102539062,random_individual,0,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.2363306701634943,1.4545671939849854,random_individual,0,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.3340802204669622,1.3842436075210571,random_individual,0,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.2938244621582682,1.3958879709243774,random_individual,0,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.1910921110646756,1.4464375972747803,random_individual,0,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.24378228609363697,1.4043973684310913,random_individual,0,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.2539346699091482,1.4104418754577637,random_individual,0,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.2731524094538568,1.4026585817337036,random_individual,0,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.2756574899000324,1.4030890464782715,random_individual,0,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.26793069966304567,1.4038150310516357,random_individual,0,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.3286091421204549,1.3842796087265015,random_individual,0,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.33921076282347884,1.3641915321350098,random_individual,0,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.33145628751836365,1.3669346570968628,random_individual,0,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.3474013343439939,1.3672397136688232,random_individual,0,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,0,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,151,-0.009381885560664,1.4268079996109009,random_individual,1,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.3902732457191714,1.3783514499664307,random_individual,1,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.4120625478830268,1.359899878501892,random_individual,1,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.46200046951366774,1.3680974245071411,random_individual,1,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.5991543238734106,1.324586033821106,random_individual,1,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.6026665771836488,1.320827603340149,random_individual,1,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.37729947718901513,1.3715968132019043,random_individual,1,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.3625459927017572,1.36972975730896,random_individual,1,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.3087482273415366,1.365746259689331,random_individual,1,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.3833035739064037,1.3618199825286865,random_individual,1,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.4206434716351915,1.3377031087875366,random_individual,1,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.39699846832023433,1.357733130455017,random_individual,1,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.3977239620544713,1.3509312868118286,random_individual,1,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.37802838064794486,1.3535149097442627,random_individual,1,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,1,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,151,0.031195943029842407,1.5327386856079102,random_individual,2,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.10009315309351759,1.4524388313293457,random_individual,2,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.3152435980223077,1.3956712484359741,random_individual,2,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.19859208088774905,1.3938037157058716,random_individual,2,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.05693187265899182,1.4232269525527954,random_individual,2,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.03681279491406462,1.4386560916900635,random_individual,2,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.4542878656296422,1.3361783027648926,random_individual,2,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.46643228797081354,1.315271019935608,random_individual,2,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.38214746382714393,1.3455567359924316,random_individual,2,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.39162388267252807,1.3432085514068604,random_individual,2,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.35858435178636927,1.3536572456359863,random_individual,2,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.3756310357254427,1.346498966217041,random_individual,2,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.36695524262404106,1.355820655822754,random_individual,2,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.3609257669148186,1.3580611944198608,random_individual,2,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,2,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,151,-0.03968991336132974,1.526910662651062,random_individual,3,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.3989687576637586,1.422687292098999,random_individual,3,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.4293835259886376,1.3508085012435913,random_individual,3,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.35560426961616975,1.364808201789856,random_individual,3,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.3273023066099187,1.363702654838562,random_individual,3,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.42715457103122867,1.3450905084609985,random_individual,3,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.3145330913584705,1.3962819576263428,random_individual,3,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.350740918234343,1.386914610862732,random_individual,3,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.3039150056028741,1.4052995443344116,random_individual,3,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.34620156563128607,1.390000820159912,random_individual,3,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.2913371331983611,1.4003028869628906,random_individual,3,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.34757755658675116,1.3668372631072998,random_individual,3,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.3270484972156714,1.3829255104064941,random_individual,3,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.3338734705121847,1.3748806715011597,random_individual,3,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,3,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,151,0.1942256034104571,1.4623574018478394,random_individual,4,1,151,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
13,2,243,0.06798490131782826,1.4415969848632812,random_individual,4,2,243,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
12,3,529,0.16170097790922758,1.469157099723816,random_individual,4,3,529,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
11,4,689,0.2600272342670171,1.4469809532165527,random_individual,4,4,689,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
10,5,1270,0.35688928481956184,1.4208040237426758,random_individual,4,5,1270,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
9,6,1619,0.2947421598604279,1.4262224435806274,random_individual,4,6,1619,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
8,7,2674,0.28074646146439175,1.392783522605896,random_individual,4,7,2674,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
7,8,3257,0.28275349831246505,1.39332914352417,random_individual,4,8,3257,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
6,9,3654,0.29240405120786667,1.3866426944732666,random_individual,4,9,3654,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
5,10,3910,0.34364236109701723,1.3790137767791748,random_individual,4,10,3910,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
4,11,4396,0.3826027643084471,1.362103819847107,random_individual,4,11,4396,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
3,12,4949,0.35307643018526325,1.3739922046661377,random_individual,4,12,4949,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
2,13,5122,0.3741503960114718,1.3592967987060547,random_individual,4,13,5122,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
1,14,5240,0.34412496430424344,1.3691046237945557,random_individual,4,14,5240,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,4,15,5442,3,Selvær,7,1287674563,10,wing,0.7853403141361257,150
14,1,92,0.3174812349633836,1.441823959350586,shapley_mean,-1,1,92,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
13,2,243,0.39696735493339985,1.3982537984848022,shapley_mean,-1,2,243,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
12,3,529,0.48145942344002723,1.3195717334747314,shapley_mean,-1,3,529,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
11,4,689,0.494318518885009,1.3060539960861206,shapley_mean,-1,4,689,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
10,5,1270,0.4812385799786377,1.300761103630066,shapley_mean,-1,5,1270,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
9,6,1619,0.3915760410975622,1.2964884042739868,shapley_mean,-1,6,1619,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
8,7,2674,0.3436708551379152,1.3217941522598267,shapley_mean,-1,7,2674,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
7,8,3257,0.32466097683014156,1.337307095527649,shapley_mean,-1,8,3257,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
6,9,3654,0.2850923916862111,1.353270411491394,shapley_mean,-1,9,3654,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
5,10,3910,0.3736021028888902,1.3412235975265503,shapley_mean,-1,10,3910,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
4,11,4463,0.3664222676645785,1.3569270372390747,shapley_mean,-1,11,4463,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
3,12,4949,0.3671344438655267,1.360770344734192,shapley_mean,-1,12,4949,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
2,13,5067,0.3627180736113107,1.3614104986190796,shapley_mean,-1,13,5067,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
1,14,5240,0.3654793478905854,1.3589004278182983,shapley_mean,-1,14,5240,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,shapley_mean,-1,15,5442,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
14,1,92,-0.0995316849456934,1.4886183738708496,random_individual,0,1,92,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
13,2,243,0.2363306701634943,1.4545671939849854,random_individual,0,2,243,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
12,3,529,0.3340802204669622,1.3842436075210571,random_individual,0,3,529,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
11,4,689,0.2938244621582682,1.3958879709243774,random_individual,0,4,689,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
10,5,1270,0.1910921110646756,1.4464375972747803,random_individual,0,5,1270,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
9,6,1619,0.24378228609363697,1.4043973684310913,random_individual,0,6,1619,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
8,7,2674,0.2539346699091482,1.4104418754577637,random_individual,0,7,2674,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
7,8,3257,0.2731524094538568,1.4026585817337036,random_individual,0,8,3257,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
6,9,3654,0.2756574899000324,1.4030890464782715,random_individual,0,9,3654,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
5,10,3910,0.26793069966304567,1.4038150310516357,random_individual,0,10,3910,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
4,11,4463,0.33817042058458985,1.380820631980896,random_individual,0,11,4463,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
3,12,4949,0.33921076282347884,1.3641915321350098,random_individual,0,12,4949,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
2,13,5067,0.33926819786854645,1.3685390949249268,random_individual,0,13,5067,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
1,14,5240,0.3474013343439939,1.3672397136688232,random_individual,0,14,5240,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,0,15,5442,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
14,1,92,0.05647962620299224,1.4289556741714478,random_individual,1,1,92,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
13,2,243,0.3902732457191714,1.3783514499664307,random_individual,1,2,243,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
12,3,529,0.4120625478830268,1.359899878501892,random_individual,1,3,529,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
11,4,689,0.46200046951366774,1.3680974245071411,random_individual,1,4,689,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
10,5,1270,0.5991543238734106,1.324586033821106,random_individual,1,5,1270,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
9,6,1619,0.6026665771836488,1.320827603340149,random_individual,1,6,1619,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
8,7,2674,0.37729947718901513,1.3715968132019043,random_individual,1,7,2674,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
7,8,3257,0.3625459927017572,1.36972975730896,random_individual,1,8,3257,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
6,9,3654,0.3087482273415366,1.365746259689331,random_individual,1,9,3654,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
5,10,3910,0.3833035739064037,1.3618199825286865,random_individual,1,10,3910,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
4,11,4463,0.40481777401032615,1.3475779294967651,random_individual,1,11,4463,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
3,12,4949,0.39699846832023433,1.357733130455017,random_individual,1,12,4949,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
2,13,5067,0.4082146762301464,1.3488619327545166,random_individual,1,13,5067,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
1,14,5240,0.37802838064794486,1.3535149097442627,random_individual,1,14,5240,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
0,15,5442,0.3497534696813953,1.365809679031372,random_individual,1,15,5442,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
14,1,92,-0.025754331372145084,1.6063213348388672,random_individual,2,1,92,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
13,2,243,0.10009315309351759,1.4524388313293457,random_individual,2,2,243,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
12,3,529,0.3152435980223077,1.3956712484359741,random_individual,2,3,529,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
11,4,689,0.19859208088774905,1.3938037157058716,random_individual,2,4,689,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
10,5,1270,0.05693187265899182,1.4232269525527954,random_individual,2,5,1270,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
9,6,1619,0.03681279491406462,1.4386560916900635,random_individual,2,6,1619,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
8,7,2674,0.4542878656296422,1.3361783027648926,random_individual,2,7,2674,3,Selvær,7,1287674563,20,wing,0.7853403141361257,150
